RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male
3161,15672821,8.39194238666761,0.13513513513513514,5,0.0,2,1,1,48606.92,0,0,0,1
3162,15767681,7.774980097342586,0.21621621621621623,9,0.0,2,0,1,89013.67,0,0,1,1
3163,15600379,8.471647168509783,0.21621621621621623,7,0.34538377713437357,1,0,1,59890.29,0,0,1,1
3164,15801336,8.657946521559833,0.25675675675675674,8,0.45730623138661597,1,1,1,106655.88,1,1,0,0
3165,15721592,8.728518735186041,0.2702702702702703,5,0.0,2,1,0,156439.56,0,0,0,0
3166,15581282,8.66683102909851,0.28378378378378377,6,0.0,1,1,0,24176.44,0,0,0,0
3167,15746203,8.217965764877086,0.5945945945945946,4,0.4775537749211244,1,0,1,43507.1,1,1,0,1
3168,15583137,8.604252448951648,0.40540540540540543,7,0.5213550649189876,2,1,1,132005.85,1,0,0,0
3169,15680752,8.772053214638595,0.4189189189189189,0,0.0,1,1,1,80496.71,1,0,0,0
3170,15688172,8.78070842816116,0.2972972972972973,5,0.0,2,1,0,88947.56,0,0,1,1
3171,15791373,9.472682371859094,0.22972972972972974,2,0.3225682188333917,1,0,0,12639.67,1,1,0,0
3172,15589449,9.34083863427597,0.5135135135135135,3,0.0,3,1,1,94248.16,1,0,0,0
3173,15692819,8.728518735186041,0.1891891891891892,1,0.5268221451984748,1,0,0,11865.76,0,1,0,1
3174,15727467,7.856828007847996,0.12162162162162163,3,0.0,2,1,0,141449.86,0,0,0,0
3175,15734312,8.325147517278273,0.33783783783783783,6,0.0,2,1,1,149457.81,0,0,1,1
3176,15764604,8.368209391204644,0.22972972972972974,7,0.6567169164181361,3,1,0,119814.25,1,0,0,0
3177,15613014,8.971100718464983,0.14864864864864866,1,0.4274000252453098,2,1,0,24924.92,0,1,0,1
3178,15759684,8.082480041244379,0.12162162162162163,7,0.7023850600058374,2,0,1,139481.53,0,0,0,0
3179,15609669,8.153293862236904,0.28378378378378377,4,0.43822330413117133,2,1,1,41268.65,0,0,0,0
3180,15685536,8.203131859404694,0.21621621621621623,5,0.0,2,1,1,1351.41,0,0,0,0
3181,15750447,8.785029643636324,0.5675675675675675,10,0.46926945517998964,1,1,0,147489.76,1,0,0,0
3182,15663249,8.315517494203828,0.25675675675675674,9,0.5312613180913415,1,1,0,111175.09,0,0,1,0
3183,15638646,8.745984552117223,0.33783783783783783,1,0.6396006840865149,1,1,1,95963.14,0,0,0,0
3184,15734161,8.59974760391409,0.33783783783783783,6,0.0,2,1,0,43128.95,0,0,0,1
3185,15631070,8.73726037221036,0.5,9,0.6153631141632047,1,1,1,137674.96,1,1,0,1
3186,15761950,8.67126646028684,0.36486486486486486,9,0.4417231314913557,1,1,1,153383.54,1,1,0,0
3187,15649668,8.604252448951648,0.24324324324324326,10,0.5809149443903698,2,1,1,96660.76,0,1,0,0
3188,15713912,8.0207793141168,0.36486486486486486,8,0.4346159032139304,1,0,1,115818.16,0,0,1,0
3189,15586757,9.287044047375725,0.1891891891891892,4,0.2996058678645182,1,1,1,37898.5,0,0,0,0
3190,15596522,8.84508542183266,0.32432432432432434,2,0.0,2,1,0,145222.93,0,0,0,0
3191,15625395,8.363446607369193,0.13513513513513514,6,0.4216688138199856,1,1,1,41219.09,0,0,0,0
3192,15760570,8.387206526527143,0.1891891891891892,5,0.0,2,1,0,59249.83,0,0,0,1
3193,15566689,8.213027082338556,0.6486486486486487,8,0.0,2,1,1,116747.62,0,0,1,1
3194,15725794,8.702188201949959,0.4189189189189189,1,0.0,1,1,0,116249.72,1,0,0,0
3195,15673539,8.83655592240361,0.10810810810810811,3,0.4707005541572676,1,1,0,61257.83,0,0,0,0
3196,15705298,8.866337510786456,0.14864864864864866,0,0.6883015331045367,1,0,0,141798.98,0,1,0,1
3197,15675791,8.480926088488115,0.24324324324324326,4,0.5159078731926576,2,1,0,102638.35,0,0,0,1
3198,15747043,8.429638310387759,0.24324324324324326,4,0.0,2,0,0,13210.56,0,0,1,1
3199,15736397,8.163310203834696,0.06756756756756757,1,0.38450352491722833,1,1,0,35550.97,0,0,0,1
3200,15678201,8.18326947693415,0.3783783783783784,1,0.0,1,1,1,104469.06,1,0,0,0
3201,15720745,8.595238034338408,0.08108108108108109,4,0.5587813761356254,1,1,1,142935.83,0,0,1,1
3202,15637593,8.971100718464983,0.02702702702702703,6,0.0,2,1,0,195486.28,0,0,0,1
3203,15598070,8.26214922566535,0.20270270270270271,4,0.5418385608276253,1,1,0,63170.0,0,0,0,0
3204,15787550,8.958658121750133,0.6891891891891891,3,0.0,2,1,1,58320.06,0,0,0,1
3205,15603942,8.178288788255802,0.43243243243243246,3,0.3239961691218933,3,0,1,177747.03,1,1,0,1
3206,15733973,9.472682371859094,0.32432432432432434,8,0.0,1,1,0,19632.64,1,0,0,0
3207,15596761,8.015594581376558,0.5675675675675675,9,0.4532332629554892,1,1,0,18424.24,1,1,0,1
3208,15652400,8.73726037221036,0.5135135135135135,2,0.6731142512882421,1,0,1,18897.78,0,0,1,1
3209,15717893,8.467000076426181,0.24324324324324326,8,0.5716334468707992,1,1,0,97879.02,0,1,0,1
3210,15622585,8.067143230122717,0.10810810810810811,7,0.6123776789213502,1,1,1,63197.88,0,0,0,1
3211,15733964,8.462347877645415,0.47297297297297297,1,0.4357548517009436,1,1,1,75860.01,0,0,1,0
3212,15753861,8.819447349264111,0.12162162162162163,1,0.458735576663816,2,0,0,78622.46,0,1,0,0
3213,15747097,8.485557944181442,0.22972972972972974,10,0.0,1,1,1,23598.23,1,0,0,1
3214,15594762,9.386460059516397,0.3783783783783784,1,0.7304811288121006,1,1,1,13460.27,0,0,1,1
3215,15667417,8.301030500589404,0.20270270270270271,9,0.27179848200518386,1,1,0,19998.31,0,0,0,1
3216,15684861,8.987637347075678,0.1891891891891892,8,0.0,2,0,0,185075.63,0,0,0,0
3217,15742204,8.334755312898645,0.17567567567567569,6,0.556917511807284,1,0,1,135815.38,0,1,0,1
3218,15623502,8.424944746883806,0.5135135135135135,4,0.39205292475522635,1,1,1,44251.33,0,0,1,0
3219,15774872,8.719759553451878,0.24324324324324326,10,0.0,2,1,0,136349.55,0,0,0,1
3220,15611191,7.963374241789241,0.25675675675675674,10,0.4880625834975468,2,1,1,52693.99,0,1,0,0
3221,15674331,8.320335292207616,0.16216216216216217,7,0.5268051661931743,2,0,0,93767.03,0,1,0,1
3222,15619465,8.217965764877086,0.08108108108108109,2,0.0,2,0,1,197866.55,0,0,1,0
3223,15575247,8.062017978914577,0.16216216216216217,1,0.0,2,1,0,126812.85,0,0,0,1
3224,15695679,9.18940178441408,0.28378378378378377,2,0.4159037240977004,1,0,0,79503.05,0,0,1,1
3225,15713463,8.64012259771169,0.3108108108108108,2,0.5535356606341643,1,1,0,129936.53,1,1,0,0
3226,15785170,9.472682371859094,0.1891891891891892,0,0.46620087861171045,1,0,0,175094.62,0,1,0,0
3227,15796351,8.448360500284249,0.22972972972972974,1,0.41987577506070295,2,1,1,130379.5,0,1,0,1
3228,15639576,8.840822729402928,0.10810810810810811,9,0.5445365885407897,1,1,0,153228.0,0,0,0,1
3229,15693264,8.353904731876806,0.14864864864864866,10,0.0,2,1,1,111285.85,0,0,0,0
3230,15589715,8.358678392762462,0.6486486486486487,5,0.0,1,1,0,49553.38,1,0,0,0
3231,15769902,8.789346612214963,0.20270270270270271,6,0.0,2,1,1,98015.85,0,0,0,0
3232,15587177,8.644585471747908,0.24324324324324326,6,0.49600026847553924,1,1,0,88481.32,0,0,0,1
3233,15814553,8.237661384280925,0.21621621621621623,5,0.27501070255257826,2,1,1,66879.27,0,0,0,0
3234,15601550,8.410832585210283,0.24324324324324326,6,0.3418456473702131,1,1,1,24802.77,0,0,1,1
3235,15664907,8.077374240743945,0.3918918918918919,1,0.0,1,1,0,21312.16,1,0,0,1
3236,15612465,8.810868114910335,0.21621621621621623,9,0.4010712078358189,2,1,1,190263.78,0,0,1,1
3237,15810800,8.763380887467774,0.1891891891891892,0,0.0,1,1,1,72873.33,0,0,1,0
3238,15665760,9.290907210902539,0.2702702702702703,7,0.0,2,0,1,57764.65,0,0,1,1
3239,15588080,8.772053214638595,0.4864864864864865,6,0.0,1,1,0,110273.84,1,0,0,1
3240,15776844,9.133803351354011,0.013513513513513514,6,0.0,2,1,0,55500.17,0,0,1,0
3241,15717560,8.339550915402608,0.43243243243243246,0,0.5007904205249231,1,1,0,57541.08,1,0,0,1
3242,15629739,8.531600939554693,0.17567567567567569,8,0.40006438470695416,1,1,1,90384.26,0,1,0,0
3243,15729908,7.434993741615866,0.24324324324324326,10,0.0,1,0,0,120694.35,0,0,0,0
3244,15716781,9.34083863427597,0.08108108108108109,7,0.6852292897088217,1,0,1,178028.96,0,0,0,1
3245,15646936,8.577152261731758,0.1891891891891892,2,0.5851419195737998,2,1,1,180990.29,0,1,0,0
3246,15768151,8.01040313265657,0.36486486486486486,3,0.4345677960322456,1,0,1,155407.21,1,1,0,0
3247,15579212,8.608752581806055,0.527027027027027,6,0.0,1,1,0,33676.48,1,0,0,1
3248,15721835,9.248234384213015,0.0945945945945946,7,0.0,1,1,0,89666.28,0,0,1,1
3249,15800515,8.0207793141168,0.22972972972972974,5,0.5127722973100353,1,1,0,127558.26,0,0,0,1
3250,15591279,9.020529268209403,0.25675675675675674,3,0.32040024696879915,1,0,1,77272.62,0,0,0,1
3251,15587419,8.485557944181442,0.5405405405405406,8,0.0,2,0,1,107665.68,1,0,0,1
3252,15750335,9.472682371859094,0.33783783783783783,0,0.43248165021901924,3,1,0,184044.8,1,1,0,1
3253,15699619,8.622224830047669,0.17567567567567569,10,0.6216793838486375,1,1,0,91510.71,0,0,0,1
3254,15606472,8.363446607369193,0.2702702702702703,5,0.0,1,1,1,87363.56,0,0,0,0
3255,15778368,8.203131859404694,0.43243243243243246,4,0.48296724777777306,1,1,0,117505.07,1,1,0,1
3256,15671387,7.973873099354774,0.14864864864864866,4,0.3561185738799367,2,0,0,180626.68,0,0,0,0
3257,15573926,9.024623925725084,0.2702702702702703,7,0.3432936057823318,2,0,0,93478.96,0,0,1,1
3258,15709183,8.908538705945451,0.5405405405405406,3,0.4079220371904784,1,1,1,114672.64,0,0,0,0
3259,15577514,8.870575722479128,0.24324324324324326,7,0.48331822693429033,1,1,1,13387.88,0,1,0,0
3260,15778830,9.43913067739236,0.17567567567567569,2,0.0,2,1,0,173240.52,0,0,0,1
3261,15768072,8.828009924884206,0.20270270270270271,2,0.0,1,0,0,27557.18,1,0,1,0
3262,15768293,8.499423259599258,0.44594594594594594,3,0.0,2,1,1,5552.37,0,0,0,1
3263,15654456,7.994788272140553,0.40540540540540543,6,0.5967605413018489,1,0,0,88307.87,1,1,0,1
3264,15807525,7.646027242213616,0.33783783783783783,2,0.0,2,1,0,33879.26,1,0,0,1
3265,15574372,9.03688565809579,0.22972972972972974,5,0.642787077414579,2,1,0,181429.87,0,0,0,1
3266,15671249,7.500740667593202,0.20270270270270271,2,0.0,2,1,0,102655.31,0,0,0,0
3267,15779744,8.128144739295355,0.16216216216216217,1,0.4110759472102797,1,1,1,96555.42,0,0,1,1
3268,15624755,8.908538705945451,0.2972972972972973,3,0.4369440994947391,1,1,0,189366.03,0,1,0,0
3269,15611430,8.83655592240361,0.4864864864864865,5,0.0,1,1,0,12847.61,1,0,0,1
3270,15774744,8.724141342909673,0.20270270270270271,7,0.3877516963162215,2,1,0,143433.33,0,1,0,1
3271,15629885,9.472682371859094,0.20270270270270271,7,0.4703274544656757,1,1,0,183983.82,0,0,0,0
3272,15708791,8.358678392762462,0.1891891891891892,9,0.3409146319129014,1,0,0,169137.24,0,0,1,1
3273,15793890,8.995882890550828,0.5540540540540541,4,0.0,1,1,1,163365.85,1,0,0,0
3274,15646091,8.24257059961711,0.33783783783783783,4,0.37919953874499407,2,1,0,123181.44,1,0,1,0
3275,15596984,8.568080703126334,0.17567567567567569,6,0.0,1,1,1,16447.6,1,0,0,0
3276,15800215,8.697784259800093,0.0945945945945946,3,0.0,2,0,1,173948.4,0,0,0,1
3277,15577806,9.259911460232217,0.4864864864864865,1,0.30251661142577846,1,1,1,192154.66,0,1,0,0
3278,15749381,9.24433546537648,0.3108108108108108,2,0.5046641447130985,1,1,0,198224.38,0,0,0,0
3279,15683758,8.617738760127533,0.35135135135135137,7,0.4457326478651153,1,1,0,67202.74,0,0,0,1
3280,15670615,8.67126646028684,0.25675675675675674,7,0.0,2,1,0,68789.93,0,0,1,1
3281,15715622,8.353904731876806,0.527027027027027,3,0.9501370058257518,1,0,1,147964.99,1,0,0,0
3282,15707634,9.185452750071136,0.1891891891891892,2,0.4332394877936297,2,1,1,161069.73,0,0,0,0
3283,15806901,8.358678392762462,0.28378378378378377,2,0.4491372971392489,1,1,1,127749.61,0,0,0,0
3284,15775335,8.595238034338408,0.40540540540540543,4,0.32505982807601286,2,1,0,191914.37,0,1,0,0
3285,15724150,9.337016686781281,0.40540540540540543,9,0.5444316056770301,1,1,1,185791.9,0,0,0,1
3286,15627220,9.024623925725084,0.33783783783783783,9,0.39381507447904446,1,0,0,184570.04,1,1,0,0
3287,15672330,8.785029643636324,0.17567567567567569,1,0.0,2,0,1,130446.65,0,0,0,0
3288,15668521,8.849344009597905,0.25675675675675674,1,0.0,2,1,1,82867.55,0,0,0,1
3289,15807837,8.617738760127533,0.16216216216216217,6,0.428459618803794,1,1,1,187632.22,0,0,0,0
3290,15592570,9.177544478619444,0.06756756756756757,8,0.0,2,1,0,56759.79,0,0,1,0
3291,15748589,9.028714870948004,0.16216216216216217,9,0.0,2,1,0,34180.33,0,0,0,0
3292,15635893,8.849344009597905,0.13513513513513514,8,0.0,2,1,1,158545.25,0,0,0,0
3293,15757632,7.915783219360809,0.3108108108108108,1,0.7015758868471258,2,1,0,182337.98,0,0,0,0
3294,15691863,9.08963921656376,0.28378378378378377,3,0.0,2,1,1,84175.34,0,0,0,0
3295,15706071,8.082480041244379,0.28378378378378377,0,0.5086990498811689,1,0,1,22197.8,1,1,0,1
3296,15654296,9.101726516996132,0.013513513513513514,9,0.0,1,1,0,189641.11,0,0,1,0
3297,15755018,8.281635498845707,0.10810810810810811,10,0.43770424876490693,2,1,0,154491.39,0,1,0,0
3298,15594041,8.396672907616813,0.3108108108108108,2,0.5529533524946324,1,1,0,90020.74,0,0,1,0
3299,15670587,8.232746310689071,0.0945945945945946,10,0.44385790262492636,2,1,0,197264.35,0,1,0,1
3300,15724527,9.378887276834515,0.21621621621621623,9,0.0,2,1,1,31933.06,0,0,0,1
3301,15801904,8.78070842816116,0.13513513513513514,0,0.5738903791575297,2,1,0,8755.69,1,1,0,1
3302,15658195,8.675697358584907,0.21621621621621623,5,0.4736534662340395,1,1,1,52820.13,0,0,0,1
3303,15630113,8.401398104397817,0.22972972972972974,4,0.6442366699563158,1,1,1,20008.46,0,0,1,1
3304,15784320,8.581680854052413,0.35135135135135137,3,0.5332598984711283,1,1,1,34607.14,1,0,0,0
3305,15676513,8.43900978926739,0.22972972972972974,8,0.28519081193483775,1,1,0,177384.45,0,1,0,1
3306,15574072,9.228706804184547,0.5945945945945946,8,0.0,1,1,1,165702.64,0,0,0,0
3307,15633854,8.68012373555622,0.2972972972972973,3,0.0,2,1,0,167889.1,0,0,0,0
3308,15618566,8.301030500589404,0.2702702702702703,7,0.0,2,1,1,133122.62,0,0,0,0
3309,15733014,9.33319160782525,0.5945945945945946,10,0.25774588399616755,2,0,1,140454.14,0,0,0,0
3310,15753343,8.05688620287555,0.13513513513513514,2,0.4829216117189254,1,1,1,59938.81,0,0,0,0
3311,15746076,7.968627128696236,0.43243243243243246,3,0.0,2,1,0,12016.79,0,0,1,1
3312,15608226,8.005204946165835,0.7297297297297297,3,0.39419614553462723,1,1,1,81251.24,0,0,1,1
3313,15605684,8.724141342909673,0.17567567567567569,7,0.41514401325255207,1,1,0,134169.85,0,0,0,0
3314,15638988,8.810868114910335,0.4864864864864865,6,0.0,2,1,1,94888.6,0,0,0,1
3315,15628767,8.471647168509783,0.6081081081081081,3,0.5561219298241769,2,1,1,175696.16,1,0,1,0
3316,15737977,8.077374240743945,0.0945945945945946,6,0.0,2,0,1,96758.58,0,0,0,0
3317,15758116,8.732891741295964,0.47297297297297297,5,0.2576611882537647,1,1,0,128019.48,1,0,0,1
3318,15575119,9.201228569388713,0.7162162162162162,3,0.0,2,1,1,146895.36,1,0,0,1
3319,15625126,8.568080703126334,0.2972972972972973,6,0.0,2,1,1,139356.3,0,0,0,0
3320,15567114,7.547842314287573,0.22972972972972974,1,0.4738745520143258,1,0,0,2923.61,0,0,0,1
3321,15672242,8.929490191169075,0.08108108108108109,2,0.0,1,0,1,121232.51,0,0,0,1
3322,15681327,8.80227214056056,0.16216216216216217,9,0.0,2,1,1,2053.42,0,0,0,1
3323,15802585,8.590723727817716,0.3108108108108108,8,0.2718792717792312,1,1,1,6382.46,0,0,0,0
3324,15740630,7.867612960312844,0.17567567567567569,1,0.0,2,1,0,158750.13,0,0,1,0
3325,15815420,9.314019015607672,0.3918918918918919,8,0.5547909910354439,1,0,1,74028.36,0,0,1,1
3326,15711468,8.077374240743945,0.1891891891891892,7,0.0,2,1,1,44099.75,0,0,0,0
3327,15799626,8.604252448951648,0.43243243243243246,4,0.5035731838373102,1,0,1,17323.0,1,1,0,1
3328,15659325,9.290907210902539,0.2972972972972973,5,0.0,2,1,1,175043.69,0,0,1,1
3329,15651352,8.087579399090062,0.2702702702702703,2,0.0,1,1,0,146388.85,1,0,0,0
3330,15684925,9.472682371859094,0.33783783783783783,3,0.0,2,0,0,2465.8,0,0,0,0
3331,15657439,9.03688565809579,0.0,4,0.0,2,1,1,47799.15,0,0,0,1
3332,15574122,9.348473160465197,0.21621621621621623,5,0.5152627108480579,1,0,0,165562.84,0,0,0,1
3333,15720508,9.024623925725084,0.17567567567567569,3,0.47652156299794873,1,0,0,72927.68,0,0,0,1
3334,15599078,8.52243209752116,0.3108108108108108,5,0.3685463687666973,1,1,0,38270.47,0,1,0,0
3335,15702300,8.754691361801425,0.12162162162162163,5,0.0,2,0,0,120893.07,0,0,0,1
3336,15660735,8.344341008882852,0.17567567567567569,6,0.0,2,1,0,188377.21,0,0,1,0
3337,15671390,8.83655592240361,0.24324324324324326,10,0.0,2,1,0,55902.93,0,0,1,1
3338,15647385,8.334755312898645,0.5135135135135135,4,0.3959409575417653,1,0,0,4523.74,1,0,1,1
3339,15739223,8.828009924884206,0.08108108108108109,3,0.0,2,1,1,102195.16,0,0,1,0
3340,15631305,8.429638310387759,0.13513513513513514,4,0.5055191532147574,2,1,0,60843.09,1,0,1,0
3341,15809263,8.999999999999998,0.14864864864864866,5,0.43713573108507925,1,1,1,25548.47,0,1,0,1
3342,15640866,8.954502899390718,0.14864864864864866,3,0.0,1,0,1,134462.29,0,0,0,0
3343,15775663,8.929490191169075,0.47297297297297297,6,0.5369908953870474,2,1,1,132702.64,0,1,0,1
3344,15631800,7.796974500505972,0.25675675675675674,3,0.39231613919420427,1,0,0,75698.44,0,0,0,1
3345,15654292,8.267029409449643,0.20270270270270271,8,0.5196066259412337,2,1,0,105642.43,0,1,0,1
3346,15648320,8.697784259800093,0.17567567567567569,7,0.49412476595577115,1,1,0,102153.75,0,0,0,0
3347,15726747,8.93784332063404,0.6081081081081081,4,0.5503515790016577,1,0,1,166677.54,0,0,0,1
3348,15694510,8.98350889571526,0.36486486486486486,1,0.5175620109343997,1,0,0,24218.65,0,0,0,1
3349,15572291,9.378887276834515,0.2972972972972973,6,0.5273384903009823,1,0,0,117122.5,0,0,0,1
3350,15603465,8.728518735186041,0.36486486486486486,5,0.6195648998364236,2,1,0,51871.95,1,1,0,0
3351,15685628,8.750340122833272,0.22972972972972974,2,0.49529528104418813,2,0,1,84321.03,0,0,1,1
3352,15792729,7.796974500505972,0.21621621621621623,9,0.7027210131412319,1,1,0,160213.27,0,1,0,0
3353,15767414,8.39194238666761,0.2972972972972973,2,0.3981155057816502,2,1,1,88695.19,0,0,0,1
3354,15568044,7.979112176485801,0.17567567567567569,7,0.0,2,1,1,6123.15,0,0,0,0
3355,15751333,8.85784891056496,0.24324324324324326,2,0.0,2,0,1,167749.54,0,0,0,0
3356,15623062,8.70658769117361,0.08108108108108109,5,0.3391388910134788,1,1,1,71638.0,0,1,0,1
3357,15713621,8.823730714361636,0.3108108108108108,10,0.5353496712549705,2,1,1,198064.52,0,1,0,1
3358,15670668,8.697784259800093,0.14864864864864866,5,0.3005026064566693,2,0,1,54914.92,0,1,0,1
3359,15750638,8.900130452996748,0.20270270270270271,5,0.46539094817341975,1,0,0,190659.17,1,1,0,0
3360,15747878,9.040965516734964,0.5675675675675675,4,0.0,1,1,1,51637.67,0,0,1,1
3361,15726796,9.450341056903195,0.2702702702702703,7,0.4444101587222127,1,1,1,119333.38,0,0,0,1
3362,15754952,8.443687733567566,0.40540540540540543,7,0.30528363129428365,2,0,0,127095.14,0,1,0,0
3363,15652192,9.121800967815442,0.20270270270270271,9,0.6398668080733496,2,0,0,93541.14,0,0,0,0
3364,15681924,9.073472638702365,0.2702702702702703,2,0.5170569453119392,1,1,0,89289.54,0,1,0,1
3365,15763544,8.763380887467774,0.3918918918918919,1,0.0,2,0,0,108762.16,0,0,0,1
3366,15764431,8.754691361801425,0.21621621621621623,5,0.5218414376928896,4,1,1,28238.25,1,0,1,0
3367,15684010,8.617738760127533,0.7567567567567568,2,0.46552865348636174,1,1,1,34130.43,0,1,0,0
3368,15648881,8.344341008882852,0.2972972972972973,0,0.40261976486150214,1,0,1,7926.35,1,1,0,1
3369,15733303,8.572618882313394,0.6621621621621622,5,0.0,2,1,1,27330.27,0,0,0,1
3370,15643294,8.891706282839353,0.20270270270270271,8,0.7595380658338212,1,1,1,79997.14,0,0,0,0
3371,15749905,8.870575722479128,0.3918918918918919,6,0.0,1,1,0,50213.81,1,0,1,0
3372,15625175,9.053183052567535,0.33783783783783783,6,0.38688094437068055,1,0,1,60920.03,1,1,0,0
3373,15643967,8.67126646028684,0.25675675675675674,4,0.36751391770260183,1,0,1,197699.8,1,0,0,0
3374,15578251,8.63565510849861,0.25675675675675674,2,0.7427237489133537,2,1,0,92809.73,0,0,0,1
3375,15772573,9.024623925725084,0.5,2,0.41122919668300384,1,0,1,163516.16,0,0,1,1
3376,15733234,9.193347427571483,0.5405405405405406,4,0.0,1,1,1,62449.07,1,0,0,0
3377,15721582,8.63565510849861,0.2972972972972973,4,0.30797396664119686,2,1,1,115800.1,1,1,0,0
3378,15628219,8.728518735186041,0.25675675675675674,3,0.44604416876987785,1,1,1,110359.68,1,1,0,0
3379,15571302,8.087579399090062,0.7297297297297297,5,0.37551521416524136,1,1,1,78695.68,0,1,0,1
3380,15637178,9.29476716448782,0.36486486486486486,7,0.0,2,1,1,128378.04,0,0,1,0
3381,15601184,8.453028103720161,0.10810810810810811,3,0.0,2,1,0,155248.62,0,0,1,0
3382,15629511,9.03688565809579,0.4189189189189189,6,0.4255545349109673,1,1,0,123499.27,0,0,0,1
3383,15570629,8.684545602717154,0.7297297297297297,5,0.5503827071780419,2,1,1,99920.41,0,1,0,0
3384,15665766,8.870575722479128,0.28378378378378377,9,0.5308577279324844,2,0,1,53289.49,0,1,0,1
3385,15693732,9.185452750071136,0.6486486486486487,9,0.0,2,1,1,67622.34,0,0,0,0
3386,15765982,9.024623925725084,0.3108108108108108,7,0.29548192256066996,1,1,1,11783.1,1,0,0,1
3387,15582016,9.149757625439008,0.3108108108108108,6,0.3954133728160306,2,1,0,62402.38,0,0,1,1
